open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1532044800000,17.3935,17.65,15.73,16.1008,847104.73,1532131199999,14145517.081265,16770,415046.86,6938508.835305,0
1532131200000,16.1009,16.7019,15.7701,16.3356,723326.2,1532217599999,11775655.434371,10385,357472.88,5821420.126662,0
1532217600000,16.3106,16.5658,16.0,16.1449,798029.77,1532303999999,13017323.42957,9335,436302.05,7117298.839327,0
1532304000000,16.15,16.76,15.85,16.0477,671705.72,1532390399999,10915424.750457,10029,364236.09,5922556.173682,0
1532390400000,16.0476,16.8299,15.72,16.5948,760401.03,1532476799999,12476713.084793,15246,386985.09,6363945.910633,0
1532476800000,16.5752,16.9085,16.12,16.5352,519882.57,1532563199999,8647552.850179,12083,252787.98,4207402.859113,0
1532563200000,16.5405,17.4679,16.294,16.66,751866.16,1532649599999,12749591.222901,16066,432355.26,7343621.548067,0
1532649600000,16.6599,17.23,16.31,17.0736,902071.25,1532735999999,15112739.865777,14631,473811.7,7950379.546127,0
1532736000000,17.0844,17.4,16.6028,17.0143,881786.95,1532822399999,14906377.591032,12215,405910.46,6868379.578189,0
1532822400000,17.0143,17.15,16.683,16.8879,825160.08,1532908799999,13909417.428968,10348,490016.03,8266470.208689,0
1532908800000,16.8955,17.4,16.6001,17.118,1067099.79,1532995199999,18121464.337161,18103,603393.84,10253755.199544,0
1532995200000,17.1354,17.1625,15.8135,16.185,926336.02,1533081599999,15486103.243777,15230,423870.45,7094123.983417,0
1533081600000,16.18,16.32,14.9442,15.4773,978358.27,1533167999999,15504489.155657,15388,515952.39,8181873.686338,0
1533168000000,15.4731,15.6,14.5313,14.9281,1109087.46,1533254399999,16778027.895252,14725,576254.78,8726074.994418,0
1533254400000,14.914,17.65,14.1206,16.5698,1849257.81,1533340799999,28645914.35582,29415,1048867.59,16136352.61128,0
1533340800000,16.5698,16.9553,15.83,16.4573,1562769.54,1533427199999,25706658.183916,26500,847089.78,13947935.066164,0
1533427200000,16.4572,17.85,16.21,17.687,1485329.11,1533513599999,25016898.958615,23509,822447.64,13851022.49485,0
1533513600000,17.6869,18.7899,17.1273,18.7005,2117990.67,1533599999999,37947408.964403,40436,1041064.71,18650870.742014,0
1533600000000,18.7005,20.8016,16.66,17.3,4712762.71,1533686399999,88878239.206978,92723,2283513.99,43091627.129435,0
1533686400000,17.3001,17.3001,14.51,15.1413,2983380.94,1533772799999,47521699.930359,59152,1520218.51,24193792.177437,0
1533772800000,15.1499,15.4707,14.2981,15.0176,1630680.22,1533859199999,24499425.222307,30634,861492.26,12953712.568016,0
1533859200000,15.0176,15.33,14.03,14.2569,839857.7,1533945599999,12370711.631001,25011,411226.04,6064629.518442,0
1533945600000,14.2567,14.2871,12.4003,13.1436,952822.39,1534031999999,12728473.915967,25482,461627.11,6160290.803584,0
1534032000000,13.1985,13.6342,12.8,13.1844,628718.55,1534118399999,8329038.710457,19324,311332.21,4124785.059123,0
1534118400000,13.1891,13.45,11.8508,11.9,2306175.13,1534204799999,29745150.255342,27988,1369135.88,17672179.66589,0
1534204800000,11.9,11.9687,10.0881,11.77,2621615.0,1534291199999,28490898.674336,36504,1458895.6,15852982.19791,0
1534291200000,11.77,13.75,11.5842,13.2459,2886277.83,1534377599999,35250371.43565,46902,1457744.64,17785593.853887,0
1534377600000,13.2001,14.95,12.8287,13.8966,4114710.24,1534463999999,57233726.704819,69743,1990802.81,27685136.296448,0
1534464000000,13.8966,14.587,12.81,14.4524,4232142.04,1534550399999,58294221.455792,57684,2516576.73,34685912.370478,0
1534550400000,14.4653,14.5772,12.5158,13.1793,3060704.47,1534636799999,41760530.738625,36844,1848952.52,25233193.771114,0
1534636800000,13.1566,13.7826,12.817,13.3035,2466991.27,1534723199999,32653820.413148,26245,1707846.95,22581108.313028,0
1534723200000,13.3036,13.5427,12.1785,12.3703,2496132.99,1534809599999,32631747.709675,27133,1670326.57,21876537.396635,0
1534809600000,12.3931,12.87,12.2026,12.732,2552094.99,1534895999999,31930012.09701,23538,1642627.13,20524566.675089,0
1534896000000,12.7472,13.47,11.8379,12.1713,2966351.0,1534982399999,37872377.550134,31960,1776533.41,22687472.188477,0
1534982400000,12.1884,12.6373,12.099,12.4789,2473580.96,1535068799999,30423522.541963,22130,1605256.44,19733084.028015,0
1535068800000,12.4824,12.6,12.25,12.5709,1254787.95,1535155199999,15595430.515277,13221,745284.84,9264617.151488,0
1535155200000,12.5447,12.8,12.3499,12.505,1247493.31,1535241599999,15648557.327379,12447,781826.92,9804918.029593,0
1535241600000,12.5125,12.671,12.03,12.4457,1255325.35,1535327999999,15500489.969725,14956,783510.29,9679323.609463,0
1535328000000,12.4404,12.7401,12.267,12.7227,1611242.3,1535414399999,20094829.671292,18762,967454.08,12073434.731176,0
1535414400000,12.7002,13.3997,12.6049,13.1837,1784436.68,1535500799999,23015659.04854,22961,1056330.31,13625737.864977,0
1535500800000,13.1803,13.2952,12.7609,12.996,1608205.41,1535587199999,21019291.660215,18688,963415.92,12594874.667338,0
1535587200000,12.996,13.0768,12.4268,12.848,1415488.69,1535673599999,18017633.120256,15709,816583.11,10394138.413077,0
1535673600000,12.844,14.2,12.3184,12.7411,1501368.3,1535759999999,19089575.785367,18360,950128.12,12095211.669377,0
1535760000000,12.7398,13.4059,12.7259,13.1736,1529867.66,1535846399999,20019279.197944,19692,842663.73,11028550.042451,0
1535846400000,13.1793,13.4566,12.9722,13.4031,1291883.92,1535932799999,17070273.922714,16617,721740.14,9539455.156068,0
1535932800000,13.4032,14.5652,13.4031,14.0611,2169868.14,1536019199999,30544021.45175,36747,1224322.1,17235795.408821,0
1536019200000,14.0611,14.28,13.6973,13.9819,1252213.82,1536105599999,17529122.244614,17317,712412.43,9980813.458474,0
1536105600000,13.9895,14.0812,11.7069,11.7599,1567556.31,1536191999999,20300101.242065,24834,799065.72,10382547.367433,0
1536192000000,11.7761,12.0758,11.1133,11.9851,1385549.46,1536278399999,15945710.957299,21867,798510.8,9194183.115369,0
1536278400000,11.986,12.2512,11.4,11.5867,1222935.57,1536364799999,14416783.670444,16497,719187.56,8488660.917841,0
1536364800000,11.5642,11.8513,10.6667,10.9721,1234279.35,1536451199999,14071939.17059,14653,830828.38,9477060.522575,0
1536451200000,10.9591,11.6474,10.8409,11.21,1185524.75,1536537599999,13379336.693871,15608,667019.57,7537156.28276,0
1536537600000,11.2134,11.4999,10.9223,11.3064,1281613.77,1536623999999,14373345.613827,15143,774705.33,8688899.422629,0
1536624000000,11.3065,11.51,10.8412,11.2605,1499231.77,1536710399999,16870186.140252,19029,905470.52,10204134.284772,0
1536710400000,11.2675,11.3149,10.14,10.7222,1379943.42,1536796799999,14546813.307478,19752,818689.94,8617796.507929,0
1536796800000,10.7223,11.3223,10.685,11.1085,1535626.82,1536883199999,16887753.108208,19482,974949.86,10717624.57769,0
1536883200000,11.0791,11.3875,10.8548,10.9416,1435254.55,1536969599999,15920370.799942,18365,864162.97,9590894.981463,0
1536969600000,10.9517,11.5799,10.91,11.28,1139800.2,1537055999999,12807207.735686,13326,701263.32,7884935.272907,0
1537056000000,11.2713,11.3094,10.9201,11.2048,1178924.23,1537142399999,13143673.915926,11436,746861.39,8331093.094687,0
1537142400000,11.2048,11.3175,10.0328,10.28,1392414.46,1537228799999,15070524.18767,18431,797207.56,8644074.384476,0
1537228800000,10.2847,10.8176,10.2191,10.5548,1214597.87,1537315199999,12773391.83266,13450,787248.72,8270930.86864,0
1537315200000,10.5605,11.2379,10.2349,10.7821,1332153.15,1537401599999,14116653.846326,18347,803307.63,8516216.559271,0
1537401600000,10.792,11.29,10.57,11.14,1363010.07,1537487999999,14697221.880985,14751,698282.3,7537065.804598,0
1537488000000,11.1505,11.8007,11.01,11.7085,1824616.39,1537574399999,20726251.165634,24351,958533.44,10873859.543995,0
1537574400000,11.6988,11.9,11.1751,11.4491,942330.23,1537660799999,10833526.288414,12803,536939.73,6179261.903499,0
1537660800000,11.4479,11.7914,11.3718,11.6,1297327.21,1537747199999,15009783.621827,16233,684936.2,7929003.704012,0
1537747200000,11.6102,11.6236,10.9601,11.0405,1317244.13,1537833599999,14833903.994455,14579,729326.81,8198915.145533,0
1537833600000,11.0449,11.35,10.3842,11.11,1305713.35,1537919999999,14064419.859223,18726,779535.86,8394428.612115,0
1537920000000,11.11,11.3387,10.8172,10.9619,1185836.9,1538006399999,13078610.647183,15082,629700.45,6942939.485809,0
1538006400000,10.974,11.5892,10.75,11.4479,1169995.22,1538092799999,13088303.230062,17154,655231.33,7341831.989439,0
1538092800000,11.4498,11.6223,11.088,11.2481,1286847.69,1538179199999,14625831.46267,15610,633028.87,7193256.141979,0
1538179200000,11.254,11.4781,10.9821,11.3992,961707.54,1538265599999,10860051.184351,12264,563215.58,6366834.158497,0
1538265600000,11.4101,11.4531,11.1351,11.3203,1137539.88,1538351999999,12888618.414037,12959,576963.28,6535469.995738,0
1538352000000,11.3301,11.42,11.0502,11.2504,814989.53,1538438399999,9190973.93367,10312,449338.61,5071765.157858,0
1538438400000,11.2381,11.388,11.125,11.163,1096915.05,1538524799999,12327756.397104,10964,492779.27,5537274.735254,0
1538524800000,11.1568,11.2249,10.848,11.141,1207844.1,1538611199999,13302037.426779,12242,562918.51,6200645.689742,0
1538611200000,11.141,11.2465,11.0055,11.0936,655528.42,1538697599999,7302993.949478,8050,290055.95,3232944.5223,0
1538697600000,11.0961,11.22,10.9799,11.0963,758350.42,1538783999999,8391942.271723,9315,310783.05,3439285.665698,0
1538784000000,11.0901,11.1296,10.8516,10.9652,159131.07,1538870399999,1745519.015378,5168,60483.3,663425.739401,0
1538870400000,10.9652,11.0502,10.6666,10.95,110952.91,1538956799999,1204442.276709,4085,56395.54,612637.516929,0
1538956800000,10.9558,11.0916,10.8587,11.0077,198996.67,1539043199999,2185786.704136,5576,98115.11,1078368.579945,0
1539043200000,11.0094,11.0207,10.85,10.9509,111108.81,1539129599999,1216549.970768,3371,58125.51,636571.98096,0
1539129600000,10.9508,10.9553,10.72,10.9023,187868.81,1539215999999,2039187.192801,4995,83272.8,904372.724948,0
1539216000000,10.9023,10.9099,9.05,9.2017,717170.0,1539302399999,7124759.197338,20085,346074.86,3432456.060682,0
1539302400000,9.2151,9.7805,9.14,9.5181,1110329.2,1539388799999,10554819.41098,14603,698207.81,6643876.210385,0
1539388800000,9.5205,9.6567,9.4689,9.5974,1085820.9,1539475199999,10403645.049756,9945,412536.91,3954294.84797,0
1539475200000,9.6004,9.79,9.473,9.5081,1189360.92,1539561599999,11494599.391766,10734,506896.33,4891931.708771,0
1539561600000,9.5149,11.08,9.3612,10.0182,1191068.85,1539647999999,12023839.832537,23931,593676.74,6002929.53109,0
1539648000000,10.0362,10.1855,9.8975,9.989,123875.09,1539734399999,1239729.734667,4335,66733.97,668222.75889,0
1539734400000,9.9818,10.338,9.86,10.1051,1189228.13,1539820799999,11939816.232224,13134,521559.91,5235497.793193,0
1539820800000,10.1133,10.1502,9.7364,9.7965,1161135.8,1539907199999,11579931.091002,11338,564267.24,5622332.680829,0
1539907200000,9.7965,9.8482,9.6732,9.75,706511.44,1539993599999,6900369.52886,7236,370823.64,3621306.679198,0
1539993600000,9.7507,9.9,9.7,9.82,42531.99,1540079999999,416881.223973,2034,20394.1,199840.37938,0
1540080000000,9.8219,9.9763,9.763,9.7639,469187.27,1540166399999,4623347.220523,6361,305559.76,3009635.235155,0
1540166400000,9.7638,10.448,9.7191,10.2037,971149.97,1540252799999,9756536.9382,15819,485830.31,4888871.093305,0
1540252800000,10.2037,10.3625,9.8233,9.9226,717309.47,1540339199999,7204521.41177,11412,393891.74,3956056.111231,0
1540339200000,9.9226,10.0527,9.8262,9.8365,493252.16,1540425599999,4901568.434495,8910,308812.24,3067857.84297,0
1540425600000,9.8366,9.8728,9.6301,9.776,299481.14,1540511999999,2927839.427963,6523,192794.95,1885523.483089,0
1540512000000,9.7708,9.8732,9.65,9.754,258805.37,1540598399999,2522050.038028,5616,164496.04,1603056.842395,0
1540598400000,9.754,9.7817,9.6438,9.6867,234776.13,1540684799999,2279679.466528,4731,154349.55,1499303.793095,0
1540684800000,9.6865,9.7322,9.578,9.6286,249984.45,1540771199999,2413564.869701,4913,121584.69,1173856.972973,0
1540771200000,9.6357,9.7364,8.9596,9.1034,466158.11,1540857599999,4355075.923276,12516,233994.02,2189242.340882,0
1540857600000,9.1083,9.2325,8.9396,9.0239,322783.22,1540943999999,2925870.642716,7858,176370.13,1598254.808142,0
1540944000000,9.0184,9.1535,8.7787,9.0855,353935.47,1541030399999,3192832.258109,8299,215514.97,1944665.060935,0
1541030400000,9.0859,9.1199,9.0015,9.107,252847.94,1541116799999,2289061.16079,4685,142899.08,1293367.466303,0
1541116800000,9.1107,9.2542,9.053,9.209,309483.03,1541203199999,2833560.995336,6533,138843.48,1272348.273924,0
1541203200000,9.201,9.2164,9.0317,9.154,232063.75,1541289599999,2123078.189154,5328,110272.01,1008904.863537,0
1541289600000,9.1542,9.6695,9.1236,9.5696,370265.84,1541375999999,3480363.29165,9145,191656.69,1805306.527316,0
1541376000000,9.5614,9.5664,9.3401,9.4899,337559.97,1541462399999,3183481.841502,7783,177595.05,1675140.988108,0
1541462400000,9.4854,10.0564,9.4282,10.0255,430862.86,1541548799999,4173464.591015,11773,240281.65,2329346.939541,0
1541548800000,10.024,10.0366,9.6183,9.7302,317963.48,1541635199999,3111198.102978,9478,151759.12,1483917.573896,0
1541635200000,9.7306,9.7613,9.4672,9.5167,264668.57,1541721599999,2535750.939567,8968,132038.88,1265457.784562,0
1541721600000,9.5116,9.6891,9.4535,9.5498,217136.97,1541807999999,2076637.384757,6744,111901.37,1069012.10928,0
1541808000000,9.5414,9.63,9.5041,9.519,102952.42,1541894399999,985901.841775,4125,52928.04,506733.714532,0
1541894400000,9.52,9.5253,9.0,9.3041,170585.61,1541980799999,1579339.419993,8151,77617.1,719149.16965,0
1541980800000,9.2874,9.3811,9.2056,9.2608,114357.02,1542067199999,1062325.115038,6093,57192.44,531515.771024,0
1542067200000,9.2608,9.305,9.11,9.1848,140792.94,1542153599999,1297847.10668,6254,63724.48,587629.788397,0
1542153600000,9.1848,9.4519,7.0726,8.2012,1266018.26,1542239999999,10242886.908012,41245,595494.21,4809642.483124,0
1542240000000,8.2007,8.2095,7.2001,7.8927,1717476.2,1542326399999,13399355.559605,44077,866234.39,6752535.681066,0
1542326400000,7.893,7.9468,7.4871,7.5637,531886.06,1542412799999,4095183.40495,15763,276314.81,2127452.85192,0
1542412800000,7.5716,7.5938,7.4089,7.4797,321149.33,1542499199999,2411362.283113,8123,173441.58,1302396.705528,0
1542499200000,7.4797,7.721,7.4233,7.5234,270864.29,1542585599999,2055752.868039,6354,146855.35,1114657.605846,0
1542585600000,7.5254,7.5254,6.1252,6.2797,965055.68,1542671999999,6402785.533074,24765,434008.17,2877538.282471,0
1542672000000,6.2675,6.5323,5.1604,5.65,2145123.64,1542758399999,12578199.308876,43851,1059012.47,6211743.517765,0
1542758400000,5.643,6.017,5.4096,5.8304,1221416.78,1542844799999,6996018.974217,22501,644353.03,3693512.322555,0
1542844800000,5.8382,5.8956,5.2536,5.2988,535163.12,1542931199999,3055989.671808,9002,260325.08,1489159.324915,0
1542931200000,5.3027,5.4367,5.0228,5.2632,872638.73,1543017599999,4558691.238973,14236,441080.09,2304313.502348,0
1543017600000,5.2697,5.4369,4.517,4.855,1185641.69,1543103999999,5896135.279412,18196,449837.0,2255752.737554,0
1543104000000,4.855,4.9845,4.2925,4.8493,1264365.75,1543190399999,5842417.843022,20162,627803.65,2900426.195595,0
1543190400000,4.8571,4.9678,4.2547,4.4013,1533566.66,1543276799999,7059580.302426,25015,780269.16,3593370.03378,0
1543276800000,4.3877,4.75,4.2311,4.5871,1223707.88,1543363199999,5407522.883277,15718,641944.55,2840262.025614,0
1543363200000,4.5952,5.1262,4.5801,5.0011,1496725.86,1543449599999,7243595.163388,20023,894053.13,4322492.85792,0
1543449600000,5.0009,5.0992,4.7813,4.9318,938677.66,1543535999999,4618176.730712,13113,469179.77,2309843.305582,0
1543536000000,4.9385,5.0315,4.5085,4.6277,1157195.48,1543622399999,5563991.060142,14152,585177.75,2816115.106469,0
1543622400000,4.6371,4.9757,4.4861,4.8396,876214.55,1543708799999,4147113.420923,12348,474605.95,2245394.675541,0
1543708800000,4.8355,5.3691,4.8207,5.1879,1076725.08,1543795199999,5455320.825462,15895,532189.94,2691183.379672,0
1543795200000,5.1977,5.2296,4.5,4.5162,1307347.18,1543881599999,6301613.206504,16944,575961.91,2795994.893024,0
1543881600000,4.5162,4.7842,4.3469,4.4169,1417675.48,1543967999999,6485014.347461,18572,665952.75,3051494.060478,0
1543968000000,4.4175,4.4865,4.0114,4.0393,1273116.7,1544054399999,5397674.484826,16096,610506.99,2589969.097375,0
1544054400000,4.0404,4.2257,3.4292,3.5229,1465161.82,1544140799999,5798166.297708,18682,732193.84,2901887.008969,0
1544140800000,3.5228,4.0093,3.2638,3.8285,1270649.38,1544227199999,4580434.58291,18391,665797.35,2392052.846653,0
1544227200000,3.828,4.0191,3.5126,3.7962,2299499.41,1544313599999,8669455.308691,24688,1172420.49,4423883.477672,0
1544313600000,3.7924,4.2505,3.7665,3.9069,1606542.14,1544399999999,6304243.870387,17650,827699.45,3248378.29044,0
1544400000000,3.9036,4.103,3.6964,3.8312,946066.14,1544486399999,3644718.506367,13488,482856.58,1859994.795622,0
1544486400000,3.8287,4.0903,3.6107,3.6912,1159802.56,1544572799999,4467794.25785,15472,577256.13,2222754.79395,0
1544572800000,3.6924,3.9306,3.6271,3.8621,955597.88,1544659199999,3622254.526638,11490,484006.6,1834565.370033,0
1544659200000,3.8589,3.9469,3.7198,3.8637,838532.44,1544745599999,3212818.413862,11042,424043.57,1623760.080566,0
1544745600000,3.86,3.86,3.5941,3.7136,737000.7,1544831999999,2753305.93223,11508,364844.59,1363279.997067,0
1544832000000,3.7188,3.73,3.4928,3.5977,539925.76,1544918399999,1945353.57826,8855,287372.19,1035768.192269,0
1544918400000,3.5951,3.792,3.5728,3.611,542048.92,1545004799999,2005958.663897,7250,248630.5,920935.37933,0
1545004800000,3.6114,4.1115,3.5874,3.9594,820439.66,1545091199999,3171159.317433,12875,422720.55,1636825.161432,0
1545091200000,3.9567,4.207,3.8176,4.1642,962208.54,1545177599999,3829335.739007,13133,487165.8,1940018.815139,0
1545177600000,4.1639,4.732,4.1013,4.3031,1126660.43,1545263999999,4956130.904001,17266,594068.1,2613306.277718,0
1545264000000,4.3015,4.8774,4.2836,4.7063,1029715.67,1545350399999,4739713.50001,15277,542269.2,2498237.347096,0
1545350400000,4.7055,4.8174,4.4394,4.4714,590490.03,1545436799999,2713428.089786,8680,292885.75,1343621.812888,0
1545436800000,4.4788,4.6733,4.2696,4.6151,529133.29,1545523199999,2349599.121855,7939,281530.21,1250239.236316,0
1545523200000,4.609,4.9314,4.5697,4.8427,804784.2,1545609599999,3867800.495503,11093,423765.86,2036370.174979,0
1545609600000,4.8401,5.4597,4.8345,5.0642,1214838.32,1545695999999,6314179.023524,16930,621253.04,3228348.735853,0
1545696000000,5.0441,5.0722,4.4223,4.647,955402.5,1545782399999,4413193.911705,14584,494459.67,2284264.621474,0
1545782400000,4.6553,5.49,4.5895,5.4207,1390201.81,1545868799999,7017016.031408,20299,664086.66,3337698.552997,0
1545868800000,5.4202,5.6788,4.5884,4.7049,3302033.51,1545955199999,16966899.072075,40970,1670904.06,8576030.552833,0
1545955200000,4.7035,5.3789,4.5943,5.1775,1437661.81,1546041599999,7147510.801411,23652,747750.37,3724333.604146,0
1546041600000,5.1713,5.3417,4.92,5.0314,832896.39,1546127999999,4324778.535687,15553,444926.53,2313311.156576,0
1546128000000,5.0254,5.3066,4.9359,5.2048,503533.09,1546214399999,2593413.430935,11198,262180.26,1352233.78657,0
1546214400000,5.2048,5.2371,4.8481,4.9798,358689.51,1546300799999,1821421.765931,8565,166695.52,846974.70147,0
1546300800000,4.983,5.252,4.9254,5.252,261033.68,1546387199999,1321405.060992,6415,141648.99,718234.397462,0
1546387200000,5.2354,5.3832,5.1072,5.32,482203.79,1546473599999,2538294.346785,9502,215795.07,1136257.656424,0
1546473600000,5.3216,5.3393,4.9314,4.9982,407582.57,1546559999999,2076030.92083,9650,198745.14,1010694.742726,0
1546560000000,4.9982,5.2549,4.9526,5.1894,531334.29,1546646399999,2695282.863458,9575,258068.62,1308923.339945,0
1546646400000,5.1926,5.2567,5.0301,5.0564,477500.67,1546732799999,2454584.308086,8261,225384.12,1158992.084603,0
1546732800000,5.0511,5.5422,5.0199,5.385,866622.36,1546819199999,4578581.794307,12238,455431.98,2407845.232513,0
1546819200000,5.3848,5.4091,4.77,4.8099,1458082.44,1546905599999,7327995.375569,22884,747840.62,3743091.730977,0
1546905600000,4.8071,5.0756,4.75,4.8852,1405439.81,1546991999999,6890406.127696,24110,684574.4,3356501.796093,0
1546992000000,4.8852,5.0133,4.8586,4.9059,939966.02,1547078399999,4644312.555176,16335,485181.91,2397860.032183,0
1547078400000,4.9088,5.0056,4.1276,4.3316,1247852.87,1547164799999,5601491.771249,19815,601972.73,2702753.390517,0
1547164800000,4.3339,4.48,4.2742,4.3799,951763.77,1547251199999,4166710.639942,15035,491281.09,2151929.09563,0
1547251200000,4.3713,4.71,4.3325,4.4593,904201.24,1547337599999,4074201.415429,13178,479501.2,2159768.698494,0
1547337600000,4.4591,4.496,4.0689,4.1395,638457.77,1547423999999,2754368.034998,10664,310863.95,1345122.670199,0
1547424000000,4.1415,4.4169,4.1316,4.2913,539152.54,1547510399999,2307143.524527,8394,286557.23,1226685.811678,0
1547510400000,4.2901,4.35,4.0523,4.1215,616369.69,1547596799999,2585255.82222,10181,289341.83,1213951.638554,0
1547596800000,4.1212,4.3347,4.1152,4.2516,639690.87,1547683199999,2708533.570215,9506,315275.61,1336085.494677,0
1547683200000,4.2549,4.5425,4.2019,4.4137,545145.1,1547769599999,2362937.155114,9050,267241.97,1159970.373144,0
1547769600000,4.409,4.4106,4.2431,4.3153,330775.91,1547855999999,1425867.395813,6090,148861.93,641879.519888,0
1547856000000,4.3189,4.5375,4.3187,4.341,503740.9,1547942399999,2236062.819274,7953,263706.9,1172464.296219,0
1547942400000,4.341,4.4042,4.1397,4.2098,581342.35,1548028799999,2471681.894334,8371,293397.29,1246374.348326,0
1548028800000,4.2181,4.3317,4.1828,4.2231,372056.05,1548115199999,1580402.657939,5765,189183.7,804052.037698,0
1548115200000,4.2237,4.3196,4.1122,4.2776,300367.23,1548201599999,1271686.796317,5648,148853.68,631028.560602,0
1548201600000,4.2761,4.3462,4.2242,4.2467,258792.12,1548287999999,1108419.922835,5452,130841.05,560595.928355,0
1548288000000,4.2508,4.2989,4.1854,4.2637,227116.33,1548374399999,962332.320502,4169,109916.02,465833.405514,0
1548374400000,4.2639,4.3743,4.21,4.3159,224297.62,1548460799999,964355.945506,4521,115860.36,498424.13603,0
1548460800000,4.3219,4.4002,4.2661,4.2704,148590.76,1548547199999,642419.632708,2914,72641.86,314428.980524,0
