open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1672578000000,16561.29,16567.26,16539.05,16548.04,4379.68203,1672581599999,72483198.3094618,151206,2132.25783,35289079.896103,0
1672581600000,16547.61,16558.56,16540.85,16542.94,3294.99093,1672585199999,54535015.5423522,110412,1660.99212,27491283.0499973,0
1672585200000,16542.94,16559.99,16533.68,16558.73,3220.93236,1672588799999,53292963.4774878,112258,1657.51542,27425404.5887808,0
1672588800000,16558.73,16584.66,16558.0,16565.14,4962.13235,1672592399999,82217236.1606148,152217,2514.82348,41668653.8099173,0
1672592400000,16565.13,16596.64,16562.51,16578.85,4714.40354,1672595999999,78161014.3518955,151893,2395.66351,39718756.7926369,0
1672596000000,16579.25,16603.89,16578.85,16591.88,4146.37245,1672599599999,68800698.8914366,141406,2156.10882,35776785.9729547,0
1672599600000,16591.35,16623.65,16591.34,16603.08,4709.74023,1672603199999,78223013.1208198,148980,2370.80934,39376884.9459543,0
1672603200000,16603.53,16628.0,16600.55,16604.51,4189.05318,1672606799999,69590383.5377923,147849,2126.6117,35328801.3016105,0
1672606800000,16604.51,16608.83,16592.63,16606.68,3656.77804,1672610399999,60709003.9427833,136504,1858.75074,30858901.4649609,0
1672610400000,16607.02,16613.85,16586.24,16602.12,3690.19661,1672613999999,61254180.746348,126447,1866.90555,30989586.3898691,0
1672614000000,16602.39,16625.0,16600.8,16616.75,3846.61495,1672617599999,63900690.9112989,128398,1905.95929,31662349.7520832,0
1672617600000,16617.17,16629.05,16581.25,16588.35,4327.06948,1672621199999,71832138.4691972,149018,2028.47026,33673522.9494199,0
1672621200000,16587.97,16589.2,16548.7,16565.04,5791.85443,1672624799999,95944925.045511,180925,2816.37831,46655451.0652188,0
1672624800000,16565.03,16595.92,16555.0,16587.85,3150.41571,1672628399999,52224888.1120106,118824,1598.52947,26499301.0028109,0
1672628400000,16587.99,16707.25,16581.8,16661.94,6194.13548,1672631999999,103030651.2525582,171225,3277.32371,54517255.708229,0
1672632000000,16662.38,16674.84,16629.29,16639.44,4983.39445,1672635599999,82956333.1892861,168122,2424.93966,40367608.1979881,0
1672635600000,16639.74,16662.94,16619.44,16647.58,4976.78402,1672639199999,82815640.7600262,153618,2278.73858,37917511.4934997,0
1672639200000,16648.37,16663.27,16635.93,16641.1,3210.61774,1672642799999,53448745.656098,133057,1580.31619,26308644.3665057,0
1672642800000,16641.1,16769.51,16637.44,16721.28,12856.08557,1672646399999,214957166.0045606,322222,6607.54533,110472103.8057441,0
1672646400000,16721.27,16772.01,16707.52,16733.71,7080.81126,1672649999999,118529873.5072948,232689,3600.24531,60267451.3757081,0
1672650000000,16733.71,16745.68,16710.54,16717.5,5599.20896,1672653599999,93655810.850548,188371,2706.63747,45274401.0557617,0
1672653600000,16717.5,16762.86,16708.68,16727.95,5892.57705,1672657199999,98601861.9257348,198444,3066.45273,51311880.7779462,0
1672657200000,16727.72,16741.72,16704.07,16735.11,4695.34392,1672660799999,78524975.0914489,180194,2394.24674,40042560.0979108,0
1672660800000,16735.51,16746.29,16719.3,16721.54,4262.00363,1672664399999,71316441.962335,178620,2122.56634,35518307.4769743,0
1672664400000,16721.96,16725.6,16685.0,16694.78,5598.29706,1672667999999,93533995.7253008,191106,2582.79375,43153454.7082556,0
1672668000000,16695.12,16710.41,16669.15,16698.69,5460.35075,1672671599999,91162148.0026196,184159,2714.72753,45323673.4973906,0
1672671600000,16698.69,16750.0,16692.01,16734.66,6426.56347,1672675199999,107460985.3331384,202055,3378.12058,56486919.0699999,0
1672675200000,16734.66,16739.64,16708.23,16710.88,3861.0201,1672678799999,64588414.4885835,155899,1880.5146,31458598.3003714,0
1672678800000,16710.69,16723.0,16707.12,16715.42,3035.91493,1672682399999,50742538.9252859,124972,1622.9706,27126765.9994859,0
1672682400000,16715.42,16731.71,16707.47,16723.81,2810.694,1672685999999,46983603.5512847,113864,1469.96642,24572110.7146456,0
1672686000000,16723.64,16738.22,16715.88,16737.56,2607.1075,1672689599999,43605490.2858551,108373,1316.05853,22012453.0503354,0
1672689600000,16737.56,16738.23,16709.29,16728.52,2881.53898,1672693199999,48193479.8135003,111822,1417.43862,23706442.1661788,0
1672693200000,16728.52,16799.23,16718.41,16757.76,3771.07914,1672696799999,63136180.1259122,119524,2033.27194,34043117.7824074,0
1672696800000,16757.76,16763.78,16690.18,16698.4,5609.151,1672700399999,93779389.4186821,172674,2761.75077,46172269.7167796,0
1672700400000,16698.4,16722.98,16660.51,16672.87,6806.55328,1672703999999,113657537.7711064,176341,3245.25604,54192976.3122388,0
1672704000000,16672.78,16706.14,16647.81,16695.59,5684.61483,1672707599999,94846159.4394865,178957,2884.00666,48118051.9140949,0
1672707600000,16695.59,16696.04,16651.42,16677.6,5606.2077,1672711199999,93464173.9245635,183645,2784.63174,46424277.4334205,0
1672711200000,16677.6,16688.53,16671.6,16674.03,4217.23484,1672714799999,70343075.5856594,157371,2049.00981,34177594.9925777,0
1672714800000,16674.04,16700.28,16666.91,16691.81,4675.39859,1672718399999,78006697.4643489,182489,2436.93728,40659273.0922399,0
1672718400000,16691.81,16699.63,16681.79,16685.64,3591.36818,1672721999999,59941732.1062934,145297,1762.118,29410894.2559027,0
1672722000000,16685.21,16727.72,16683.31,16725.5,5214.59458,1672725599999,87105306.8891697,200678,2673.69196,44662472.5682821,0
1672725600000,16725.5,16778.4,16722.31,16727.58,7123.40419,1672729199999,119264921.7440105,246428,3580.67404,59950558.5220569,0
1672729200000,16727.58,16732.64,16707.57,16729.74,5504.97638,1672732799999,92050875.3686882,194877,2716.38793,45422579.627107,0
1672732800000,16730.15,16735.84,16698.15,16715.22,7060.75169,1672736399999,118021480.4886061,245378,3481.85871,58200411.0832966,0
1672736400000,16714.77,16766.0,16714.0,16741.31,6977.90665,1672739999999,116782574.6111337,228859,3576.63537,59859939.1122169,0
1672740000000,16741.22,16749.1,16721.89,16724.32,5640.0479,1672743599999,94391896.866501,189848,2792.93992,46743146.1089722,0
1672743600000,16724.0,16737.58,16709.87,16721.03,5897.45752,1672747199999,98640536.2067268,192787,2844.17647,47572358.3883478,0
1672747200000,16721.42,16728.02,16703.0,16710.85,6466.63588,1672750799999,108107435.2085697,218679,3212.45692,53705727.3879299,0
1672750800000,16710.85,16739.93,16709.41,16725.53,7567.34193,1672754399999,126566700.4017809,230916,3738.12604,62522130.4595989,0
1672754400000,16725.53,16773.0,16631.95,16661.23,15670.06766,1672757999999,262096359.2804609,373748,7549.53611,126288218.1036729,0
1672758000000,16662.08,16683.45,16617.79,16676.94,12427.73835,1672761599999,206974952.5609354,341217,6326.82445,105369220.9031475,0
1672761600000,16677.54,16688.2,16611.3,16622.58,10273.56889,1672765199999,171059532.6858257,292918,4965.67112,82681953.1609264,0
1672765200000,16621.93,16644.0,16605.28,16633.65,6785.77064,1672768799999,112832933.4454089,216213,3436.7778,57147219.0374792,0
1672768800000,16633.15,16653.53,16626.8,16645.08,5698.95938,1672772399999,94837271.1657022,192540,2902.77156,48306599.662082,0
1672772400000,16644.51,16657.54,16622.41,16643.37,6760.83384,1672775999999,112492775.6799376,207378,3384.91663,56322061.7625641,0
1672776000000,16643.77,16680.44,16640.4,16661.37,7053.06124,1672779599999,117496354.6420758,212474,3547.08396,59090057.0656967,0
1672779600000,16661.37,16685.73,16658.36,16664.63,4588.95144,1672783199999,76484018.0041962,160110,2381.39976,39691884.704947,0
1672783200000,16664.44,16680.37,16647.71,16677.11,3839.28133,1672786799999,63969430.6602951,137105,1932.85107,32205839.7491011,0
1672786800000,16677.11,16695.0,16667.16,16675.18,5215.3637,1672790399999,86988721.8952923,167684,2634.27915,43938933.6180137,0
1672790400000,16675.65,16677.15,16652.66,16660.53,4922.78018,1672793999999,82045497.5022453,167247,2453.25459,40887699.7724487,0
1672794000000,16660.53,16737.23,16657.68,16701.97,9492.81204,1672797599999,158571956.8818831,283396,4797.98717,80147221.5573995,0
1672797600000,16701.63,16754.52,16701.5,16736.52,9182.6903,1672801199999,153616084.2372519,268479,4757.49231,79590044.6197405,0
1672801200000,16736.52,16877.65,16736.39,16862.02,18306.29002,1672804799999,307824248.8218854,394599,9276.16324,155973436.2435445,0
1672804800000,16862.61,16910.98,16849.44,16860.5,10155.76424,1672808399999,171357938.3059136,282743,5173.105,87286499.1024984,0
1672808400000,16861.05,16867.22,16840.36,16857.57,6067.9004,1672811999999,102249749.7504101,210434,2951.20322,49730794.5113998,0
1672812000000,16857.57,16880.0,16849.31,16878.18,6314.32318,1672815599999,106464166.0450833,230470,3140.7973,52957131.9666236,0
1672815600000,16878.87,16891.27,16850.0,16869.44,7732.26528,1672819199999,130418096.2529522,250564,3864.29055,65178944.820439,0
1672819200000,16869.49,16919.0,16833.5,16864.95,10747.14204,1672822799999,181288240.4416899,311297,5404.96717,91178644.9759593,0
1672822800000,16864.51,16869.7,16831.13,16844.91,7428.47586,1672826399999,125197295.606281,235318,3681.91429,62053678.2173586,0
1672826400000,16844.69,16848.06,16832.1,16844.92,6103.39721,1672829999999,102788849.3096147,210401,2973.60673,50079913.5231742,0
1672830000000,16845.3,16854.24,16834.42,16835.35,6041.62493,1672833599999,101779633.4089763,207328,2956.60873,49809128.1045745,0
1672833600000,16835.35,16846.95,16804.08,16812.19,8292.1096,1672837199999,139541222.1103705,248651,4059.4505,68314462.2290257,0
1672837200000,16812.57,16837.34,16808.55,16828.2,6632.83668,1672840799999,111597542.6706431,219504,3312.69191,55736448.2109006,0
1672840800000,16828.4,16863.09,16795.24,16830.12,11666.84154,1672844399999,196293731.1571732,315612,5624.45249,94629534.0528147,0
1672844400000,16830.12,16858.51,16765.3,16854.05,14251.27171,1672847999999,239618080.8823518,371203,7193.19936,120953049.2655006,0
1672848000000,16853.55,16897.0,16829.0,16858.85,10314.19057,1672851599999,173920165.1499185,305764,4861.26134,81975359.90166,0
1672851600000,16858.85,16940.0,16849.5,16893.24,11064.92581,1672855199999,186937557.1857203,311073,5632.47193,95163008.7280124,0
1672855200000,16892.98,16985.91,16872.07,16948.04,11575.12283,1672858799999,195969705.9175747,317047,5835.31179,98796754.7332919,0
1672858800000,16948.04,16991.87,16787.85,16842.36,19122.11255,1672862399999,322579451.2114487,423861,9344.05549,157633396.5299846,0
1672862400000,16842.32,16852.23,16777.0,16806.49,10533.90467,1672865999999,177165368.3571266,268558,5259.95914,88469597.7328279,0
1672866000000,16806.49,16832.73,16793.73,16826.81,4532.62963,1672869599999,76219062.1911718,156113,2301.70362,38705987.5843507,0
1672869600000,16827.21,16853.71,16814.93,16826.68,4037.94925,1672873199999,67956669.1032008,135342,2054.98439,34585391.2939158,0
1672873200000,16826.72,16869.56,16815.54,16850.36,5842.8281,1672876799999,98432897.3444784,185699,2836.18276,47780883.7079315,0
1672876800000,16850.36,16878.18,16827.24,16828.45,6623.10938,1672880399999,111641922.294481,207846,3142.55644,52975090.7826014,0
1672880400000,16828.09,16849.99,16807.72,16832.9,5556.45206,1672883999999,93529476.9679284,187493,2736.22461,46059405.1764402,0
1672884000000,16833.37,16844.44,16823.3,16836.8,4543.82321,1672887599999,76489071.54066,167224,2309.77456,38882427.5532259,0
1672887600000,16836.8,16838.57,16818.86,16827.71,5040.38256,1672891199999,84820308.7448663,177427,2502.80271,42118257.4702528,0
1672891200000,16827.71,16842.85,16821.21,16836.41,4379.90824,1672894799999,73723614.2040118,147932,2184.01238,36762131.9713621,0
1672894800000,16836.41,16849.37,16835.04,16844.12,4515.36693,1672898399999,76051849.7430268,148896,2244.49992,37804302.6918514,0
1672898400000,16844.12,16845.8,16812.56,16817.13,5572.14194,1672901999999,93764301.6585128,161826,2755.539,46368269.1044539,0
1672902000000,16817.34,16824.4,16789.87,16823.64,6746.14124,1672905599999,113414123.9197786,201219,3340.60263,56161982.8838318,0
1672905600000,16823.05,16829.99,16792.85,16807.53,6447.49843,1672909199999,108398576.9736092,191509,3244.28041,54544586.4533696,0
1672909200000,16807.74,16814.23,16780.75,16807.12,7782.61782,1672912799999,130743251.7070067,225224,3838.99406,64494388.1228092,0
1672912800000,16807.22,16837.59,16803.49,16825.08,6356.79431,1672916399999,106939536.213063,193796,3340.51063,56197802.9485156,0
1672916400000,16825.36,16839.0,16814.71,16833.6,5709.31049,1672919999999,96067150.8523684,166173,2846.76245,47901476.6957809,0
1672920000000,16833.6,16834.7,16816.68,16822.13,5387.18553,1672923599999,90642732.5173262,163786,2576.2304,43347229.6900654,0
1672923600000,16822.13,16832.54,16777.86,16780.25,9909.86762,1672927199999,166534629.0406397,287955,4826.41583,81109307.6029035,0
1672927200000,16780.79,16837.0,16753.0,16829.59,13999.13031,1672930799999,235125372.5110434,359597,7147.23673,120047722.8630932,0
1672930800000,16830.28,16879.82,16823.1,16842.94,12667.05102,1672934399999,213472740.5443281,334803,6412.37882,108066337.6545546,0
1672934400000,16842.94,16865.21,16823.22,16838.28,8528.81937,1672937999999,143622109.8187016,230792,4137.22901,69669448.9277332,0
1672938000000,16837.96,16846.88,16811.82,16814.48,6639.45914,1672941599999,111731096.6215684,202437,3183.49247,53573468.9225182,0
1672941600000,16814.18,16847.59,16800.5,16841.93,7720.01139,1672945199999,129936408.1316904,217801,3851.32124,64822176.7305859,0
1672945200000,16841.94,16875.5,16826.67,16863.85,7269.1746,1672948799999,122475958.1875629,207911,3597.11959,60608381.9606455,0
1672948800000,16864.29,16873.52,16846.63,16859.02,5979.34021,1672952399999,100804905.979747,190537,2848.45463,48022912.1739274,0
1672952400000,16859.02,16864.84,16834.17,16848.51,5700.5171,1672955999999,96047584.7504155,171266,2866.34981,48295190.5650112,0
1672956000000,16848.51,16857.96,16832.34,16837.85,3566.0679,1672959599999,60078976.3727615,115015,1669.05865,28119631.5142825,0
1672959600000,16838.09,16847.88,16818.91,16831.85,6833.39561,1672963199999,115024554.5226357,183549,3357.72464,56519823.5934838,0
1672963200000,16831.85,16872.57,16825.85,16859.78,6280.9838,1672966799999,105818918.5520415,187117,3250.40474,54762771.2200758,0
1672966800000,16859.44,16863.16,16820.18,16827.8,4845.69802,1672970399999,81642459.2135313,147724,2244.29735,37814227.1595863,0
1672970400000,16827.45,16839.79,16802.01,16837.06,7000.67909,1672973999999,117785716.0315557,185613,3431.49352,57736177.1439347,0
1672974000000,16836.65,16842.03,16826.46,16833.56,4769.20542,1672977599999,80290355.5592804,143197,2363.83602,39795748.987298,0
1672977600000,16833.56,16837.87,16805.31,16822.99,6236.39942,1672981199999,104902778.3732412,169524,2944.81793,49535339.366643,0
1672981200000,16823.24,16823.63,16792.12,16810.18,6230.44034,1672984799999,104737787.3657063,162086,3058.60695,51418990.6313113,0
1672984800000,16809.74,16816.45,16779.96,16786.86,6529.22759,1672988399999,109693209.6428701,175249,3138.11977,52721850.460806,0
1672988400000,16786.6,16802.87,16780.15,16794.06,5763.44917,1672991999999,96775667.5626552,160778,3080.59468,51727251.3700849,0
1672992000000,16794.33,16812.22,16791.47,16802.11,5475.1394,1672995599999,92000245.5434114,164303,2761.40926,46400964.305581,0
1672995600000,16802.11,16802.27,16762.5,16787.1,7581.99164,1672999199999,127242388.6323177,202502,3790.62036,63614589.9107662,0
1672999200000,16787.1,16802.98,16760.0,16767.06,6268.17791,1673002799999,105220392.0068653,174864,3046.86222,51146000.1029301,0
1673002800000,16767.15,16772.78,16709.88,16738.22,10651.25261,1673006399999,178344347.0032257,277872,4957.07445,83001279.9448606,0
1673006400000,16738.74,16749.0,16717.66,16731.02,7194.28857,1673009999999,120387637.7368971,209959,3615.98993,60509810.2079342,0
1673010000000,16730.65,16817.0,16679.0,16774.19,18804.40486,1673013599999,315027105.667417,438616,9417.60435,157788961.695003,0
1673013600000,16774.19,16791.49,16720.0,16748.82,11361.10297,1673017199999,190365576.7640004,310117,5625.09583,94256440.900226,0
1673017200000,16748.82,16849.0,16748.26,16840.82,15225.11473,1673020799999,255785800.6769081,358955,7853.40187,131939612.5260586,0
1673020800000,16840.1,16854.0,16805.04,16827.21,11411.79147,1673024399999,192005253.3905478,267356,5676.76045,95515554.4668458,0
1673024400000,16827.21,16845.78,16811.63,16821.27,8080.32447,1673027999999,135943920.6236824,216114,4044.37492,68043433.8037945,0
1673028000000,16821.58,16864.15,16821.12,16850.45,9135.64548,1673031599999,153911962.0975843,243486,4680.42151,78852882.2724256,0
1673031600000,16850.64,16965.41,16845.0,16939.91,14143.93623,1673035199999,239063193.298668,304826,7219.42743,122023245.8582403,0
1673035200000,16940.41,17041.0,16886.21,16897.48,15953.02164,1673038799999,270622922.3994435,344908,8031.5912,136259158.2591192,0
1673038800000,16897.96,16952.7,16889.27,16931.27,7417.97543,1673042399999,125523564.4003279,200345,3583.94276,60645036.0692129,0
1673042400000,16931.27,16967.41,16930.68,16958.35,5234.9501,1673045999999,88727869.6352032,156745,2650.85333,44930048.3940524,0
1673046000000,16958.35,16980.0,16942.1,16950.65,5806.08379,1673049599999,98485937.5107409,186405,2852.62882,48388860.1455101,0
1673049600000,16950.31,16979.38,16930.46,16978.18,5467.28682,1673053199999,92677407.8992179,165719,2698.6594,45747521.6342555,0
1673053200000,16978.15,16981.91,16944.15,16950.02,4267.6657,1673056799999,72384343.9735104,144217,2041.93449,34634164.3319133,0
1673056800000,16950.02,16956.11,16936.26,16944.24,4191.36187,1673060399999,71032563.7915425,138178,2033.91173,34469963.8507801,0
1673060400000,16943.93,16958.06,16936.58,16952.46,4016.68993,1673063999999,68079379.8942568,131567,1961.66987,33249155.4421567,0
1673064000000,16952.73,16954.45,16936.04,16938.27,3778.01251,1673067599999,64017840.2123139,127919,1791.78371,30361688.0545424,0
1673067600000,16937.85,16942.06,16932.37,16934.28,3697.84857,1673071199999,62633195.396207,118636,1850.60586,31345312.9338822,0
1673071200000,16934.02,16936.89,16922.14,16933.29,4212.49077,1673074799999,71319380.7075434,133030,2153.68739,36463170.2805368,0
1673074800000,16933.56,16948.78,16931.94,16948.09,3792.07998,1673078399999,64244440.9823614,123718,1958.81229,33185891.4762415,0
1673078400000,16948.18,16954.95,16926.99,16929.76,4917.47697,1673081999999,83288265.0559107,139957,2349.48587,39794289.7869601,0
1673082000000,16929.58,16933.95,16921.44,16928.51,4343.09876,1673085599999,73520376.3259482,135203,2153.3807,36453167.7157967,0
1673085600000,16928.78,16930.56,16912.18,16922.51,4731.06815,1673089199999,80062242.2321872,146417,2339.56546,39592065.655381,0
1673089200000,16922.51,16925.9,16908.07,16918.3,4945.07877,1673092799999,83664388.1619074,152654,2468.27996,41760712.5043039,0
1673092800000,16918.3,16920.07,16908.0,16916.14,5565.59897,1673096399999,94139483.8857974,153341,2779.89679,47021257.6204909,0
1673096400000,16916.14,16936.58,16914.14,16919.34,5503.13343,1673099999999,93145211.2407404,150682,2740.81253,46390949.2958768,0
1673100000000,16919.34,16947.7,16908.6,16937.92,5735.37622,1673103599999,97075151.0911584,168584,2804.46236,47467664.0364071,0
1673103600000,16937.63,16947.64,16934.35,16940.42,3845.98614,1673107199999,65151013.5860707,126974,1896.89938,32133664.1002273,0
1673107200000,16940.6,16940.61,16916.0,16922.79,5124.97026,1673110799999,86748615.9691192,154234,2483.30894,42034139.0117114,0
1673110800000,16922.79,16935.87,16918.85,16928.85,4106.2368,1673114399999,69506966.2741203,134658,2048.28464,34671972.517788,0
1673114400000,16928.85,16940.0,16928.22,16938.12,3342.1124,1673117999999,56599179.3441842,105360,1673.12132,28334602.0364502,0
1673118000000,16938.12,16946.13,16935.23,16944.05,3500.68036,1673121599999,59301467.7074064,111451,1734.63487,29384941.8697517,0
1673121600000,16944.05,16951.92,16937.04,16945.77,4307.78731,1673125199999,72986591.9140021,129284,2132.06396,36123832.9287497,0
1673125200000,16945.44,16950.25,16937.0,16939.31,3924.97772,1673128799999,66499069.0511758,115045,1947.30478,32992697.4299449,0
1673128800000,16939.06,16941.69,16929.46,16936.31,3605.78679,1673132399999,61071747.1318963,114048,1733.76586,29365421.4402781,0
1673132400000,16936.31,16948.04,16931.05,16943.57,3603.7636,1673135999999,61053388.3803954,106285,1848.49891,31316961.6820861,0
1673136000000,16943.83,16955.0,16911.0,16926.66,6117.02466,1673139599999,103580141.0326703,170975,2837.90539,48055142.2557758,0
1673139600000,16926.66,16936.0,16915.25,16929.82,4392.91927,1673143199999,74362707.0024274,135402,2146.18498,36330828.9434116,0
1673143200000,16929.82,16934.0,16919.07,16931.18,3389.34917,1673146799999,57373138.6371986,111041,1658.13906,28068612.516266,0
1673146800000,16931.46,16944.62,16926.17,16944.02,4396.50361,1673150399999,74448490.1101275,132529,2301.93658,38980140.0457161,0
1673150400000,16944.02,16944.99,16934.4,16934.75,2924.6404,1673153999999,49537653.7523972,99562,1416.47211,23992407.6183753,0
1673154000000,16934.95,16944.21,16933.54,16943.73,3386.28009,1673157599999,57360429.2772643,110277,1732.51609,29347442.6690597,0
1673157600000,16943.73,16951.97,16933.26,16950.92,4100.79008,1673161199999,69470049.8463807,113242,2013.75218,34114927.8637163,0
1673161200000,16950.92,16957.12,16943.16,16953.77,4255.90012,1673164799999,72136916.6615919,119484,2015.83483,34168258.4921532,0
1673164800000,16953.77,16956.01,16940.01,16946.07,4846.58066,1673168399999,82143179.7183235,133468,2263.56854,38364892.8994814,0
1673168400000,16945.91,16967.67,16925.05,16935.6,7110.82123,1673171999999,120492087.6526803,187244,3485.83771,59065577.2400574,0
1673172000000,16935.6,16940.0,16933.14,16936.41,3937.60336,1673175599999,66688785.9067853,139588,1928.92629,32669413.470241,0
1673175600000,16936.41,16954.0,16926.3,16927.42,4539.40504,1673179199999,76885139.6942884,141431,2246.04355,38043722.470361,0
1673179200000,16927.42,16932.51,16921.4,16923.75,4218.20227,1673182799999,71400628.7083426,160358,2067.02508,34988524.4541037,0
1673182800000,16924.01,16938.49,16920.37,16933.03,4085.80873,1673186399999,69172579.9592596,157834,2143.73877,36293612.9000477,0
1673186400000,16933.32,16954.3,16931.25,16952.44,5570.28633,1673189999999,94370569.518706,179548,2781.74166,47128159.1549942,0
1673190000000,16952.44,17019.79,16938.0,17000.43,9212.24098,1673193599999,156317755.9833592,243106,4888.81739,82962075.0352806,0
1673193600000,17000.43,17022.08,16916.1,16936.87,10618.32869,1673197199999,180033877.3261504,299175,4954.73552,84009369.5009977,0
1673197200000,16936.87,16952.03,16920.3,16928.5,5335.0462,1673200799999,90353533.3629275,184497,2569.60347,43519480.9179001,0
1673200800000,16928.89,16936.49,16919.94,16929.84,3902.21677,1673204399999,66060769.5029784,147799,1916.44899,32443986.034729,0
1673204400000,16930.03,16939.45,16923.84,16927.25,3702.07617,1673207999999,62680342.7303454,134107,1807.76258,30607907.8884462,0
1673208000000,16927.25,16982.43,16924.41,16966.67,8747.8127,1673211599999,148325246.6499871,243139,4381.55211,74291769.6968082,0
1673211600000,16966.95,16988.02,16945.5,16957.46,6021.89438,1673215199999,102182399.9763083,193009,2992.23675,50774629.118131,0
1673215200000,16957.28,16976.53,16952.67,16963.14,4593.80115,1673218799999,77930909.8731402,149717,2302.6815,39063601.9676254,0
1673218800000,16963.27,17176.99,16962.95,17127.83,15750.36489,1673222399999,268618367.0749054,349560,8347.14137,142362519.6071727,0
1673222400000,17127.83,17199.0,17104.66,17184.51,16663.49596,1673225999999,285696226.0035423,386178,8302.78491,142358926.5629823,0
1673226000000,17185.28,17230.0,17145.52,17175.02,11243.36822,1673229599999,193127896.7315828,306253,5666.57414,97338484.0610769,0
1673229600000,17175.02,17252.6,17161.7,17191.47,14664.83212,1673233199999,252364513.708031,358503,7566.41461,130214679.3298258,0
1673233200000,17191.47,17217.34,17176.72,17197.0,8227.46784,1673236799999,141471547.0257375,200838,4093.37259,70387092.4991988,0
1673236800000,17197.0,17253.19,17194.32,17226.49,11007.13679,1673240399999,189565095.532168,242427,5590.27319,96279247.7464799,0
1673240400000,17227.11,17262.56,17200.6,17205.95,8658.79449,1673243999999,149150585.7077613,199921,4195.05044,72264533.5928781,0
1673244000000,17205.95,17220.59,17180.0,17189.24,7006.60552,1673247599999,120528803.7469135,184496,3574.90098,61498472.5547371,0
1673247600000,17189.25,17215.48,17183.92,17198.48,6873.81205,1673251199999,118215836.2792311,191643,3459.67698,59500733.5423334,0
1673251200000,17198.01,17240.0,17186.95,17191.68,8729.24544,1673254799999,150185460.2616107,227658,4445.27133,76482421.621675,0
1673254800000,17191.68,17270.0,17189.53,17238.38,11688.66494,1673258399999,201413968.8785366,278261,6009.46183,103553872.885231,0
1673258400000,17238.38,17285.48,17235.59,17264.5,10364.82478,1673261999999,178893702.0907053,270089,5147.55718,88846968.6552717,0
1673262000000,17264.1,17278.87,17236.21,17238.93,7685.46206,1673265599999,132659640.1559514,206529,3802.53304,65636783.6924966,0
1673265600000,17239.47,17254.97,17228.85,17249.06,7702.65742,1673269199999,132831467.0916372,204489,3770.96262,65031061.3899438,0
1673269200000,17249.4,17295.55,17190.74,17226.9,11770.67245,1673272799999,203027838.5420138,277841,5887.1177,101548004.6413567,0
