open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1642176000000,43109.0,43448.78,42777.0,43059.96,7464.39755,1642204799999,321758647.1494182,264566,3654.36427,157533445.9890273,0
1642204800000,43059.96,43174.0,42712.94,43088.12,5833.97234,1642233599999,250704471.4176975,213973,2771.44281,119103127.0746102,0
1642233600000,43088.12,43406.96,42555.0,43401.21,7580.25603,1642262399999,326015925.7274885,266988,3742.12047,160958271.870488,0
1642262400000,43401.21,43800.0,43071.11,43084.29,8521.82779,1642291199999,369767866.4032621,271727,4619.62287,200455088.2398697,0
1642291200000,43084.29,43253.68,42838.0,43202.21,5047.40646,1642319999999,217280711.401588,207236,2481.30665,106817398.6087669,0
1642320000000,43202.21,43416.05,42581.79,43219.53,10033.74637,1642348799999,431953529.590028,316487,4818.82051,207470798.6570325,0
1642348800000,43219.54,43475.0,42750.25,43071.66,5521.19988,1642377599999,237968893.0615308,208448,2752.06575,118611742.4080649,0
1642377600000,43071.66,43176.18,42300.0,42656.03,7383.23822,1642406399999,315613485.4666865,261756,3674.28136,157095213.9108449,0
1642406400000,42656.03,42900.0,42385.0,42477.66,7699.64153,1642435199999,328557426.164638,285018,3739.24491,159555761.3185548,0
1642435200000,42477.67,42538.47,41540.42,42201.62,12479.20638,1642463999999,525210772.835519,371255,6035.01565,254039500.7434296,0
1642464000000,42201.63,42436.66,41886.25,42061.94,8685.47618,1642492799999,366177069.1485431,263638,4112.00264,173343265.2048384,0
1642492800000,42065.42,42065.42,41250.0,41587.27,12303.89044,1642521599999,512913334.1959983,367757,6159.0537,256789725.6176484,0
1642521600000,41587.26,42691.0,41381.66,42352.12,8334.71595,1642550399999,349369284.0549044,273666,4256.76737,178445963.7946391,0
1642550400000,42352.12,42500.0,41161.2,41287.1,9375.88625,1642579199999,392423720.5472565,261510,4373.1721,183037841.0277913,0
1642579200000,41287.1,42559.13,41138.56,41981.27,13704.2668,1642607999999,574404696.3407899,376126,6987.15847,292854931.0528515,0
1642608000000,41981.27,42355.9,41548.0,41660.01,8605.56854,1642636799999,360650042.2721834,286892,4243.41247,177914829.5918631,0
1642636800000,41660.0,42148.0,41639.88,42058.31,6843.50513,1642665599999,286754846.1628141,227023,3288.98037,137812994.4857015,0
1642665600000,42058.31,43456.0,41807.94,43308.69,14021.53795,1642694399999,597187866.8484308,367724,7538.0599,321067768.5497591,0
1642694400000,43308.7,43505.0,40553.31,40680.91,21465.29645,1642723199999,900858487.3932421,504014,9374.43964,393748727.2433258,0
1642723200000,40680.92,41100.0,38220.0,39134.55,31227.022762,1642751999999,1228507123.139697,701135,14366.713457,565064248.0354397,0
1642752000000,39136.31,39320.0,37710.0,38857.26,23076.364383,1642780799999,890079136.2201662,585463,11307.129261,436356228.82414395,0
1642780800000,38857.24,39071.13,35440.45,36445.31,34557.504854,1642809599999,1286915443.8620737,805963,15941.243101,594411310.8404481,0
1642809600000,36445.31,36835.22,35112.84,35400.02,28670.716918,1642838399999,1034413090.1623639,609839,12391.98484,447274299.4479138,0
1642838400000,35400.01,36192.76,34008.0,34838.68,41633.820383,1642867199999,1468565899.6923175,935476,20089.151283,708866097.9001888,0
1642867200000,34838.69,35729.03,34243.38,35071.42,20166.80166,1642895999999,704552058.1759701,554663,10241.14211,357887093.9722911,0
1642896000000,35071.42,35758.64,34811.0,35571.19,13268.50591,1642924799999,468302665.9682782,356141,6821.55449,240774361.8581452,0
1642924800000,35571.19,36150.76,35050.4,35287.58,16193.9972,1642953599999,577821506.8496197,415186,8142.98574,290596561.3335414,0
1642953600000,35282.66,36499.0,34601.01,36244.55,14817.02043,1642982399999,526290466.2249795,371080,7876.85428,280130583.8446195,0
1642982400000,36244.55,36251.5,34811.87,34888.81,12143.22864,1643011199999,430858789.9171264,315136,5814.65665,206494985.611988,0
1643011200000,34887.9,35562.15,32917.17,34233.95,46300.614411,1643039999999,1565856814.9737105,938962,22403.762918,757817303.256516,0
1643040000000,34237.31,37550.0,33803.13,36660.35,33460.91016,1643068799999,1195325981.212353,745254,18250.85337,651578411.973996,0
1643068800000,36660.35,36691.87,35701.0,36044.01,12198.62081,1643097599999,440820308.3860912,303373,6247.33028,225741488.5942207,0
1643097600000,36044.01,37149.42,35967.33,36530.0,21794.73798,1643126399999,794561830.8140652,552116,11040.043,402527361.0076097,0
1643126400000,36530.0,37545.14,36421.56,36958.32,15239.04304,1643155199999,563842075.2995828,392757,7701.05548,284929286.0018527,0
1643155200000,36958.32,37974.43,36550.2,37338.59,15216.6359,1643183999999,567143911.3881229,358215,7641.02345,284761001.9385977,0
1643184000000,37338.6,38499.0,37324.58,37985.0,22100.98833,1643212799999,838509175.4422946,485553,11514.46354,436941307.1635557,0
1643212800000,37985.01,38919.98,36234.63,36809.34,32512.53613,1643241599999,1221838889.86044,740700,16084.82843,604772639.3610708,0
1643241600000,36807.24,37080.0,35507.01,36173.87,19617.79714,1643270399999,708400182.2752956,414745,9679.33749,349264070.2456288,0
1643270400000,36177.17,37199.0,35815.8,36639.43,16164.85845,1643299199999,591852307.173207,450529,8338.0142,305335677.7188995,0
1643299200000,36639.43,37234.47,35538.75,37160.1,17238.22375,1643327999999,625667638.8951576,443134,8733.59425,317216194.3062272,0
1643328000000,37160.11,37500.0,36500.0,36799.82,14692.58441,1643356799999,545110727.0899595,340122,7211.97092,267605141.1558499,0
1643356800000,36799.82,37300.0,36155.01,37188.98,16453.53482,1643385599999,603617050.4654278,408587,8509.95489,312293564.0806297,0
1643385600000,37188.99,38000.0,36765.05,37716.56,11008.15033,1643414399999,411476153.6647408,312392,5774.5497,215949142.2758626,0
1643414400000,37716.57,37983.41,37448.58,37836.99,7543.14684,1643443199999,284469793.897563,227034,3725.24666,140486434.532459,0
1643443200000,37836.98,38198.82,37268.44,37566.82,9224.79535,1643471999999,348694950.3553962,297115,4598.92803,173873558.4984087,0
1643472000000,37567.98,38720.74,37317.37,38166.84,9361.55463,1643500799999,356487642.7436902,292452,4968.24687,189264484.6285853,0
1643500800000,38166.83,38300.0,37737.49,38244.98,6056.95963,1643529599999,230392899.4690789,196088,3063.53436,116544558.0311864,0
1643529600000,38244.98,38359.26,37712.05,37980.09,7647.00354,1643558399999,290476873.9183672,252380,3917.07126,148803069.8302697,0
1643558400000,37977.47,38230.0,37351.63,37881.76,7726.7021,1643587199999,291880443.2135858,250125,3817.77898,144273116.1554883,0
1643587200000,37881.75,37951.07,36632.61,37121.83,10286.72825,1643615999999,380939204.7047717,280525,5049.31185,186936049.4635863,0
1643616000000,37121.84,37900.0,36724.0,37722.91,13011.51341,1643644799999,485774827.6391093,318728,6428.0674,240027189.5423006,0
1643644800000,37722.91,38744.0,37671.46,38466.9,13557.00414,1643673599999,520040496.6856636,336761,6944.89029,266396784.325765,0
1643673600000,38466.9,38649.9,38175.86,38440.77,6966.4921,1643702399999,267630249.2882992,218567,3488.46442,134003145.1408219,0
1643702400000,38440.76,39100.0,38000.0,38630.33,17021.82106,1643731199999,656289100.4418242,411541,8849.73272,341334322.5561001,0
1643731200000,38630.32,39265.2,38341.06,38694.59,10586.13347,1643759999999,410346816.9798755,287509,5392.7959,209109103.4824439,0
1643760000000,38694.59,38855.92,38196.42,38284.69,7044.4788,1643788799999,270997118.7693325,209545,3534.87577,135989246.6780458,0
1643788800000,38282.14,38773.41,37361.49,37429.78,13902.53289,1643817599999,529691355.9924288,348580,6700.14622,255414655.9431008,0
1643817600000,37429.78,37674.34,36586.95,36896.36,14847.66961,1643846399999,552405474.21584,349780,7016.41488,261129205.0787709,0
1643846400000,36896.37,37093.03,36720.01,37024.16,9220.74455,1643875199999,340443472.9488922,243950,4682.43686,172894694.6379609,0
1643875200000,37024.16,37106.91,36250.0,36910.05,13247.34734,1643903999999,485411438.0917572,341201,6690.54522,245152976.9863234,0
1643904000000,36910.06,37387.0,36270.0,37311.61,9613.0181,1643932799999,353647927.615977,263810,5095.12025,187482821.9573745,0
1643932800000,37311.98,38222.0,37026.73,37869.31,13082.60402,1643961599999,490992963.8316427,275609,6286.3945,235973994.6593776,0
1643961600000,37869.31,39819.91,37290.2,39490.87,26090.21578,1643990399999,1003473404.7372953,541757,13551.72787,521449630.5140841,0
1643990400000,39490.88,41772.33,39442.89,41574.25,25531.13894,1644019199999,1032106193.4893471,563358,13215.54431,534529816.3855379,0
1644019200000,41571.7,41913.69,41173.36,41379.99,12820.0377,1644047999999,532126604.8670841,376518,6423.77055,266661532.2978255,0
1644048000000,41379.99,41899.54,41099.92,41761.85,11237.34702,1644076799999,466363234.5338905,335728,5859.78722,243179847.3448523,0
1644076800000,41761.87,41854.81,40843.01,41382.59,8474.959,1644105599999,351315676.5290619,294106,4282.52825,177511475.182742,0
1644105600000,41382.6,41714.18,41305.29,41612.33,4332.18876,1644134399999,179831624.2657251,192760,2119.07192,87966224.3391245,0
1644134400000,41612.32,42168.0,41116.56,41519.49,9394.88679,1644163199999,390641782.7280533,307467,4860.18212,202199780.1560264,0
1644163200000,41519.48,42656.0,41417.23,42380.87,8678.09149,1644191999999,363695395.8863368,288064,4567.13684,191486509.8766812,0
1644192000000,42380.87,43000.0,41645.85,42723.92,15830.22279,1644220799999,672017036.0045247,472726,7599.82927,322801481.9731068,0
1644220800000,42723.91,43895.02,42234.09,43835.59,17131.37659,1644249599999,735989555.1453216,477300,8682.20518,373145154.673473,0
1644249600000,43835.59,44500.5,43484.91,43839.99,18099.02068,1644278399999,796517018.7535498,523248,9175.76541,403990322.3930659,0
1644278400000,43839.99,45492.0,43555.72,44855.0,18571.53321,1644307199999,826225228.0090173,492885,9154.78235,407366326.1391981,0
1644307200000,44855.0,44919.77,42854.81,43429.31,29137.65397,1644335999999,1274321435.4949338,737642,15175.46149,663380711.2769148,0
1644336000000,43429.32,44393.36,42666.0,44042.99,17171.10669,1644364799999,746939307.9937826,422823,8673.84953,377431585.0498902,0
1644364800000,44043.0,44341.88,43117.92,43807.75,10954.05424,1644393599999,478206118.6518302,319924,4968.57173,216882647.4932293,0
1644393600000,43807.75,44471.4,43181.91,43867.63,13069.68991,1644422399999,573152908.0074762,400371,6668.80377,292500136.2754055,0
1644422400000,43867.63,44799.0,43579.66,44372.72,10404.42314,1644451199999,461141112.4837931,346100,5478.22558,242827928.6432073,0
1644451200000,44372.71,44400.0,43542.14,44092.42,8704.16008,1644479999999,382755095.1333808,269182,3911.88902,172034577.023062,0
1644480000000,44092.43,45669.71,43174.01,44947.1,32224.43923,1644508799999,1431484660.858474,747817,16421.49136,730129448.2984006,0
1644508800000,44947.12,45821.0,43333.42,43495.44,21428.6916,1644537599999,957948617.2309283,524484,9989.74207,446707870.5462577,0
1644537600000,43495.44,43749.86,42600.0,43359.25,14052.66536,1644566399999,606251701.8881435,340495,6810.68272,293864361.0268152,0
1644566400000,43359.24,43920.0,42851.0,43669.01,13056.57539,1644595199999,568201868.2901647,380979,6499.60809,282856018.3882167,0
1644595200000,43669.02,43767.16,41938.51,42373.73,17865.92795,1644623999999,763413198.3276451,447880,8753.47834,374193534.6146109,0
1644624000000,42373.73,42485.66,41688.88,42103.94,7655.9931,1644652799999,323150005.908908,258622,3566.98097,150565244.3099652,0
1644652800000,42103.94,42459.06,41800.13,42123.93,8435.3376,1644681599999,355744447.1707398,272943,4156.32025,175298837.8463583,0
1644681600000,42123.92,43079.49,41700.0,42217.87,10465.52611,1644710399999,444241551.6440767,298757,5091.302,216197573.2728702,0
1644710400000,42217.87,42508.47,42057.26,42412.4,4108.23547,1644739199999,173784003.7057899,149090,1985.91512,84012985.3807559,0
1644739200000,42412.39,42760.0,42138.17,42559.97,6253.35817,1644767999999,265713560.0823721,213429,2963.11465,125916001.7380759,0
1644768000000,42559.97,42580.0,41870.0,42053.66,7370.48749,1644796799999,311035747.8647945,262379,3384.10325,142812598.9408979,0
1644796800000,42053.65,42368.21,41550.56,42314.42,8890.38605,1644825599999,372653762.9913854,248247,4199.73335,176054851.42297,0
1644825600000,42314.42,42842.4,41922.48,42584.97,13385.24131,1644854399999,567105172.5298176,335618,6656.01514,281995898.606193,0
1644854400000,42584.97,42818.35,41803.17,42535.94,11734.50324,1644883199999,497168895.9233832,283757,6057.01823,256547901.136812,0
1644883200000,42535.94,43781.97,42427.03,43691.57,11698.95188,1644911999999,507693771.3028635,303928,5737.5769,248893613.2674532,0
1644912000000,43691.57,44500.0,43608.67,44198.96,16472.90402,1644940799999,726980142.2522933,379925,8300.99933,366367331.4016993,0
1644940800000,44198.97,44751.4,43846.07,44544.86,9923.33986,1644969599999,438182020.0705022,306841,5141.74811,227102456.5436928,0
1644969600000,44544.85,44549.97,43673.92,44184.2,8604.05097,1644998399999,378858174.5445159,251004,4142.56783,182408447.6676533,0
1644998400000,44184.19,44327.55,43307.0,43598.63,10819.02292,1645027199999,474487309.9205803,327932,5436.88967,238416968.4366775,0
1645027200000,43598.62,44376.58,43350.0,43873.56,9048.79881,1645055999999,397628017.8367491,244809,4527.23787,198948056.9122564,0
1645056000000,43873.56,44164.71,43350.0,43919.46,7603.70169,1645084799999,332823659.7865533,214003,3281.04212,143655899.6219034,0
1645084800000,43919.46,44022.36,41700.0,41925.44,19906.46099,1645113599999,849597059.4594876,426612,9225.97453,393908072.1897035,0
1645113600000,41925.44,42111.0,40073.21,40515.7,19735.83226,1645142399999,810979443.7020259,427043,8961.58937,368474237.9702515,0
1645142400000,40515.71,40950.0,40300.0,40665.81,8764.53825,1645171199999,356166870.3464617,249869,4001.13901,162597944.7689785,0
1645171200000,40665.81,40959.88,39616.72,39832.03,21693.24494,1645199999999,873736587.4402872,450830,9957.96855,401140308.5517827,0
1645200000000,39832.02,40438.27,39450.0,39974.44,13388.13922,1645228799999,535718908.1660072,325183,6649.96008,266214819.0931913,0
1645228800000,39974.45,40444.32,39915.89,40263.71,4864.20342,1645257599999,195517765.5482848,172495,2343.12484,94194906.5702635,0
1645257600000,40263.7,40301.11,39639.03,39969.93,8187.52229,1645286399999,326591471.1774117,247835,3713.56717,148138148.9834744,0
1645286400000,39969.92,40345.62,39800.0,40079.17,4990.32939,1645315199999,199851399.3389727,166323,2318.28299,92876788.0780651,0
1645315200000,40079.17,40125.44,38581.1,38796.64,11769.35806,1645343999999,462237167.3653315,265638,5138.50099,201723228.2403134,0
1645344000000,38796.63,38836.18,38000.0,38335.04,13940.47068,1645372799999,533880963.9591598,327319,6366.39689,243817280.1405546,0
1645372800000,38337.2,38979.12,38048.49,38386.89,7729.46137,1645401599999,297098470.1273883,218278,3833.35604,147356658.0682903,0
1645401600000,38386.89,39494.35,38182.98,39294.07,10661.17384,1645430399999,416115354.9563585,255010,5574.33565,217581933.8291749,0
1645430400000,39294.06,39362.15,37213.63,38827.94,27362.42825,1645459199999,1046045106.2823057,555282,13317.01088,509149324.0068789,0
1645459200000,38827.93,39141.41,36800.0,37008.16,24324.08287,1645487999999,919866859.6230965,541998,11725.78905,443541058.4398235,0
1645488000000,37008.16,37468.35,36350.0,36771.66,19703.84546,1645516799999,725819126.1370043,410516,9571.55406,352721216.7611738,0
1645516800000,36771.65,38298.48,36756.53,37759.9,19731.52408,1645545599999,741712770.9305053,443230,10261.66515,385734671.1355552,0
1645545600000,37759.9,38429.0,37380.0,38230.33,14350.57635,1645574399999,543096333.6874081,358781,7489.51654,283492239.0285774,0
1645574400000,38230.33,38354.56,37528.33,38151.17,9733.55685,1645603199999,369616932.9766256,268148,4811.72418,182736007.2337256,0
1645603200000,38151.16,39249.93,38081.12,38512.51,17204.33135,1645631999999,666832804.1690423,377287,8981.84836,348107291.7834365,0
1645632000000,38512.51,38780.0,37036.79,37250.01,16622.8438,1645660799999,629036950.0942692,385437,7656.38326,289796643.0146696,0
1645660800000,37250.02,37427.81,34322.28,35312.05,47731.71388,1645689599999,1686494027.4242482,992814,22384.92851,790039707.359316,0
1645689600000,35312.04,36100.0,34818.09,35919.96,37548.54271,1645718399999,1330276236.3090446,763201,19357.78188,685683314.4901077,0
1645718400000,35919.96,39843.0,35721.96,38327.21,35196.03799,1645747199999,1318337128.2761953,866765,18360.42101,688653847.8766836,0
1645747200000,38328.68,39030.01,38138.54,38466.24,16180.02625,1645775999999,624503374.5353183,399980,8669.42789,334566893.923033,0
1645776000000,38466.25,39683.53,38014.37,39410.92,26120.15118,1645804799999,1015940874.0954401,610493,13901.02423,540452864.5772253,0
1645804800000,39415.46,39600.0,38537.91,39219.17,14274.39382,1645833599999,557445331.6519107,398085,7333.56377,286416899.3293702,0
1645833600000,39219.16,40348.45,38910.11,39200.0,11130.19743,1645862399999,439497505.7506459,360709,5890.36781,232694579.9044107,0
1645862400000,39200.0,39546.0,38573.18,39215.66,10391.5248,1645891199999,405636018.6616145,315923,4750.17929,185489805.2599362,0
1645891200000,39215.66,39700.0,38823.08,39116.72,7839.53457,1645919999999,307488195.2821197,247625,4018.38886,157667852.8164699,0
1645920000000,39116.73,39256.58,38189.19,38790.93,8523.28743,1645948799999,329261501.5429375,248735,3956.35442,152852107.367648,0
1645948800000,38790.92,39855.7,38565.14,39357.03,16590.67262,1645977599999,650056403.7647161,425660,8423.88686,330221313.779629,0
1645977600000,39357.03,39450.94,37000.0,37699.07,21115.48714,1646006399999,801194797.5787483,591358,9409.00952,357068269.1820775,0
1646006400000,37699.08,38483.53,37450.17,38347.58,13254.44528,1646035199999,502716515.5207173,364184,6579.55052,249563148.5149092,0
1646035200000,38347.58,40898.0,37934.89,40824.96,27800.6192,1646063999999,1091141870.8247428,642846,14619.83411,574792268.6420476,0
1646064000000,40824.96,44225.84,40693.18,43160.0,32890.5741,1646092799999,1381301839.8235252,924057,17344.39615,728781244.8465014,0
1646092800000,43160.0,43750.0,42855.2,43492.96,15578.18952,1646121599999,674240528.9731426,473534,7955.89356,344344401.9587738,0
1646121600000,43492.96,44949.0,42809.98,43643.69,31018.29885,1646150399999,1363954495.251432,910141,15185.58602,667679106.0287116,0
1646150400000,43643.69,44506.65,43111.46,44421.2,15146.61036,1646179199999,663415999.4697454,483196,7796.06127,341496955.020989,0
1646179200000,44421.2,44750.0,43653.63,43973.09,16300.12878,1646207999999,720099347.3832011,477657,8230.40607,363664243.7976855,0
1646208000000,43973.09,45400.0,43334.09,44126.52,28512.48215,1646236799999,1260449984.221268,792006,14015.41203,620112349.2666857,0
1646236800000,44126.51,44498.02,43433.0,43892.98,12970.03988,1646265599999,570243616.6841552,383468,6378.295,280395760.981255,0
1646265600000,43892.99,44063.15,42915.06,43477.05,13009.33603,1646294399999,565849642.1157649,373609,6464.48624,281199948.2738677,0
1646294400000,43477.04,44101.12,42348.56,42547.34,21292.50998,1646323199999,922144073.432001,507835,10187.48095,441222998.8837238,0
1646323200000,42547.34,42750.0,41832.28,42454.0,16638.7642,1646351999999,704158382.377422,407876,7786.43394,329546995.0536406,0
1646352000000,42454.0,42527.3,41069.91,41436.98,15878.15511,1646380799999,658792767.9679389,356609,7227.83655,299843768.8718713,0
1646380800000,41436.98,41904.88,40550.04,40694.32,23215.59494,1646409599999,958050795.0284907,529725,11441.17766,472286622.2904404,0
1646409600000,40694.32,40958.66,38550.0,39148.66,22870.93493,1646438399999,910157707.7230395,578732,10653.60902,424310984.133871,0
1646438400000,39148.65,39197.94,38407.59,39016.73,12194.53871,1646467199999,474796255.0508536,335518,5971.47098,232524576.0399363,0
1646467200000,39016.74,39371.15,38784.69,39160.01,9540.26164,1646495999999,372815269.2037113,290483,4533.32328,177177168.5751812,0
1646496000000,39160.0,39613.24,39122.33,39397.96,8628.33306,1646524799999,340078410.8334286,253726,4341.82008,171118456.3274477,0
1646524800000,39397.97,39693.87,38814.73,39387.57,8685.85948,1646553599999,341911085.2058855,241269,4149.47183,163365662.595685,0
1646553600000,39387.56,39387.57,38088.57,38862.61,17000.39328,1646582399999,656792910.2163365,416176,8219.04648,317527213.9961666,0
1646582400000,38862.62,39368.4,38127.0,38420.81,13991.00882,1646611199999,543554014.2069968,328907,6686.64536,259848368.3046656,0
1646611200000,38420.8,38555.85,37578.03,37895.24,16507.63712,1646639999999,628259004.2762895,389068,8171.43443,311041219.088995,0
1646640000000,37895.24,39285.0,37649.46,39071.48,20150.43945,1646668799999,777921964.2836268,470022,10140.52522,391547836.7679583,0
1646668800000,39071.49,39547.57,37155.0,37988.0,27336.03902,1646697599999,1043181193.1416223,596951,13329.5377,508514610.910225,0
1646697600000,37988.01,38972.08,37867.65,38547.79,15861.11221,1646726399999,609104234.0946317,367599,8042.06594,308835533.3604772,0
1646726400000,38547.79,39226.99,38307.07,38658.34,21688.29215,1646755199999,841791768.8588667,485406,11019.10019,427701928.1708809,0
1646755200000,38658.34,39362.08,38139.84,38730.63,18033.66202,1646783999999,698756711.8508471,418123,8902.90748,344978842.0627321,0
1646784000000,38730.63,41884.0,38656.45,41791.1,27575.94059,1646812799999,1121270438.8411238,583040,14781.63127,601128008.478634,0
1646812800000,41791.1,42594.06,41626.28,42520.99,25967.48538,1646841599999,1093235226.593521,582310,13098.43842,551513082.3329548,0
1646841600000,42520.99,42558.96,41683.06,41941.71,13849.16202,1646870399999,582735175.5261021,404880,6718.27784,282662753.1757965,0
1646870400000,41941.7,42039.63,38848.48,39238.9,30530.48191,1646899199999,1228858102.9836802,579750,13815.35083,555818418.6955649,0
1646899200000,39238.9,40292.44,38539.73,39179.54,29203.08837,1646927999999,1145178533.376463,619324,13977.48322,548299511.7921084,0
1646928000000,39179.55,39680.0,38904.63,39422.0,12229.36126,1646956799999,480274104.4475302,313581,6011.44051,236123777.5135295,0
1646956800000,39422.01,39439.65,38223.6,39132.09,18067.46911,1646985599999,700157786.2257335,376181,8923.0997,345751003.7994657,0
1646985600000,39132.1,40236.26,38806.86,39080.26,26901.80897,1647014399999,1061394350.9618464,538570,13530.20487,533984751.7780118,0
1647014400000,39080.26,39177.48,38308.83,38729.57,14049.48612,1647043199999,544272878.4135058,337820,6694.71588,259357782.7749867,0
1647043200000,38729.57,39327.99,38660.52,39104.99,7148.92565,1647071999999,279560614.8709242,215205,3479.7693,136070625.5046179,0
1647072000000,39104.99,39284.46,38678.22,39042.04,9024.65373,1647100799999,352583345.9990183,246383,4417.82696,172618884.1006094,0
